Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Determiners_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Comas,puntos,punto_y_coma,N_sentences,Tipo
AutocalculoPrestacionesParoH,0.0,1.4150943396226414,1.4150943396226414,14.150943396226415,2.830188679245283,0.0,0.9433962264150944,15.09433962264151,13.679245283018869,24.056603773584907,0.4716981132075472,0.4716981132075472,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,91.98113207547169,0.4716981132075472,1.8867924528301887,0.0,4.716981132075472,28.0,4.872641509433962,1.25,0.875,0.0,8,Dificil
DocumentacionPedirParoH,3.0690537084398977,1.0230179028132993,0.5115089514066496,12.531969309462916,4.092071611253197,0.2557544757033248,2.0460358056265986,10.997442455242966,17.391304347826086,27.365728900255753,1.5345268542199488,2.813299232736573,0.0,0.2557544757033248,2.3017902813299234,0.2557544757033248,0.0,0.0,0.0,92.32736572890026,0.0,1.278772378516624,0.0,1.0230179028132993,34.583333333333336,5.406649616368286,0.8333333333333334,1.1666666666666667,0.0,12,Dificil
CertificadoFacilH,4.3478260869565215,0.7608695652173914,2.1739130434782608,14.565217391304348,4.239130434782608,0.8695652173913043,1.6304347826086956,14.021739130434783,14.565217391304348,24.891304347826086,3.5869565217391304,0.7608695652173914,0.0,0.6521739130434783,1.8478260869565217,0.8695652173913043,0.0,1.4130434782608696,0.0,81.08695652173913,0.0,0.43478260869565216,0.0,2.5,19.382978723404257,4.589130434782609,0.40425531914893614,0.9574468085106383,0.0,47,Dificil
PlanRetornoDobleNacionalidadH,6.600660066006601,0.9900990099009901,0.0,13.861386138613861,4.62046204620462,0.0,3.7953795379537953,11.881188118811881,17.986798679867988,25.577557755775576,0.16501650165016502,3.1353135313531353,0.0,0.33003300330033003,0.49504950495049505,0.16501650165016502,0.0,0.0,0.0,126.8976897689769,0.33003300330033003,1.155115511551155,0.0,1.9801980198019802,39.31818181818182,5.163366336633663,2.090909090909091,0.6363636363636364,0.0,22,Dificil
ReferenciaCatastralInmuebleH,3.0952380952380953,2.619047619047619,0.0,11.904761904761905,2.738095238095238,0.11904761904761904,2.9761904761904763,13.80952380952381,15.357142857142858,23.80952380952381,1.0714285714285714,3.8095238095238093,0.0,0.5952380952380952,0.35714285714285715,0.0,0.0,0.23809523809523808,0.0,88.69047619047619,0.35714285714285715,0.8333333333333334,0.0,3.0952380952380953,26.84375,5.366666666666666,1.03125,0.96875,0.03125,32,Dificil
BecasParoH,0.9685230024213075,2.6634382566585955,0.0,13.559322033898304,2.179176755447942,0.9685230024213075,3.87409200968523,12.34866828087167,14.043583535108958,24.455205811138015,0.0,2.9055690072639226,0.0,0.48426150121065376,0.0,0.24213075060532688,0.0,0.0,0.0,92.00968523002422,0.24213075060532688,0.7263922518159807,0.0,1.694915254237288,42.2,5.322033898305085,1.9,1.0,0.0,10,Dificil
CuandoObligatoriaDeclaracionRentaH,2.9005524861878453,2.4861878453038675,0.0,9.94475138121547,2.2099447513812156,0.0,3.1767955801104972,11.878453038674033,18.093922651933703,23.895027624309392,2.7624309392265194,2.2099447513812156,0.0,0.5524861878453039,0.8287292817679558,0.0,0.0,0.6906077348066298,0.0,85.22099447513813,0.5524861878453039,0.6906077348066298,0.0,3.314917127071823,35.9,5.209944751381215,1.5,0.95,0.0,20,Dificil
CitaPreviaSanitariaH,0.0,2.3391812865497075,2.3391812865497075,11.695906432748538,4.093567251461988,0.0,0.5847953216374269,14.035087719298245,14.619883040935672,26.31578947368421,0.5847953216374269,1.1695906432748537,0.0,0.0,1.1695906432748537,0.0,0.0,0.5847953216374269,0.0,80.70175438596492,0.0,1.1695906432748537,0.0,0.5847953216374269,19.875,4.087719298245614,0.625,1.0,0.0,8,Dificil
CobrarParoTrasBajaVoluntariaH,4.3478260869565215,0.43478260869565216,0.0,16.08695652173913,4.3478260869565215,0.0,1.7391304347826086,11.73913043478261,18.26086956521739,23.47826086956522,0.0,1.3043478260869565,0.0,0.8695652173913043,0.0,0.43478260869565216,0.0,0.0,0.0,95.21739130434783,0.0,0.0,0.0,2.608695652173913,58.75,4.826086956521739,2.75,0.75,0.0,4,Dificil
CobrarParoTrabajarTiempoParcialH,2.456140350877193,2.456140350877193,0.7017543859649122,17.54385964912281,6.315789473684211,1.0526315789473684,1.4035087719298245,10.526315789473685,14.385964912280702,18.94736842105263,2.456140350877193,2.807017543859649,0.0,0.0,1.0526315789473684,0.0,0.0,0.3508771929824561,0.0,87.01754385964912,0.0,1.4035087719298245,0.0,4.912280701754386,36.375,4.842105263157895,1.875,1.0,0.0,8,Dificil
ContratoTemporalH,3.7974683544303796,1.2658227848101267,0.0,11.39240506329114,2.5316455696202533,0.0,1.2658227848101267,12.658227848101266,17.72151898734177,26.582278481012658,1.2658227848101267,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34177215189874,0.0,0.0,0.0,2.5316455696202533,38.0,4.8734177215189876,1.5,1.0,0.0,2,Dificil
CitaPreviaExtranjeriaHuellasH,0.9523809523809523,2.2222222222222223,0.31746031746031744,9.523809523809524,2.5396825396825395,0.0,4.126984126984127,12.063492063492063,17.77777777777778,29.841269841269842,3.1746031746031744,6.666666666666667,0.0,0.31746031746031744,2.5396825396825395,2.2222222222222223,0.0,0.9523809523809523,0.0,94.60317460317461,0.31746031746031744,1.5873015873015872,0.0,1.5873015873015872,36.1,6.396825396825397,1.0,0.9,0.0,10,Dificil
CobrarParoReduceJornadaH,0.5882352941176471,2.9411764705882355,0.0,12.352941176470589,1.7647058823529411,0.0,2.3529411764705883,12.941176470588236,15.294117647058824,21.764705882352942,1.1764705882352942,1.1764705882352942,0.0,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,91.76470588235294,0.0,0.5882352941176471,0.0,1.1764705882352942,35.2,4.723529411764706,2.0,0.8,0.0,5,Dificil
CobrarParoEmpezarTrabajarH,1.76,2.72,0.32,13.92,3.04,0.8,1.44,12.64,14.56,23.04,1.44,1.92,0.0,0.0,0.48,0.0,0.0,0.48,0.0,90.72,0.16,0.48,0.0,4.0,45.714285714285715,4.7696,2.142857142857143,1.0,0.0,14,Dificil
CitaPreviaServicioSanitarioAndaluzH,3.9473684210526314,3.9473684210526314,0.0,10.526315789473685,5.2631578947368425,0.0,0.0,7.894736842105263,13.157894736842104,30.263157894736842,0.0,0.0,0.0,0.0,6.578947368421052,0.0,0.0,0.0,0.0,96.05263157894737,0.0,0.0,0.0,0.0,22.75,5.381578947368421,1.0,0.75,0.0,4,Dificil
CitaPreviaAgenciaTributariaH,6.349206349206349,1.875901875901876,1.1544011544011543,15.728715728715729,5.05050505050505,0.4329004329004329,2.0202020202020203,14.862914862914863,17.46031746031746,22.366522366522368,0.2886002886002886,1.875901875901876,0.0,0.4329004329004329,0.2886002886002886,0.4329004329004329,0.0,0.1443001443001443,0.0,83.83838383838383,0.4329004329004329,0.8658008658008658,2.886002886002886,2.1645021645021645,22.433333333333334,4.458874458874459,0.9,1.0,0.0,30,Dificil
CitaPreviaDGTH,2.9139072847682117,1.9867549668874172,0.3973509933774834,14.56953642384106,5.430463576158941,0.26490066225165565,1.5894039735099337,13.37748344370861,15.099337748344372,22.649006622516556,1.4569536423841059,1.1920529801324504,0.0,0.13245033112582782,0.7947019867549668,0.13245033112582782,0.0,0.6622516556291391,0.0,84.23841059602648,0.13245033112582782,0.7947019867549668,0.0,4.105960264900662,25.689655172413794,4.566887417218543,1.206896551724138,0.896551724137931,0.0,29,Dificil
AyudaFamiliarDesempleadosH,1.7080745341614907,1.3975155279503106,0.3105590062111801,9.937888198757763,2.1739130434782608,0.15527950310559005,2.329192546583851,15.993788819875776,17.080745341614907,24.84472049689441,0.9316770186335404,2.018633540372671,0.0,0.15527950310559005,0.9316770186335404,0.3105590062111801,0.0,0.15527950310559005,0.0,81.52173913043478,0.4658385093167702,1.2422360248447204,0.0,2.639751552795031,23.846153846153847,4.722049689440993,1.2692307692307692,1.0,0.0,26,Dificil
SolicitarInformeVidaLaboralGeneralH,3.260869565217391,1.0869565217391304,0.36231884057971014,14.492753623188406,3.9855072463768115,0.7246376811594203,2.536231884057971,14.492753623188406,15.942028985507246,25.0,0.7246376811594203,1.4492753623188406,0.0,0.0,0.36231884057971014,0.7246376811594203,0.0,0.0,0.0,89.4927536231884,0.36231884057971014,0.7246376811594203,0.0,2.1739130434782608,23.166666666666668,4.807971014492754,0.5833333333333334,1.0,0.0,12,Dificil
PagarMultasTraficoH,3.114571746384872,1.557285873192436,0.0,12.458286985539488,3.781979977753059,0.44493882091212456,0.8898776418242491,14.46051167964405,16.46273637374861,21.35706340378198,4.004449388209121,1.4460511679644048,0.0,0.22246941045606228,0.8898776418242491,0.11123470522803114,0.0,1.2235817575083425,0.0,79.86651835372636,0.22246941045606228,1.1123470522803114,0.0,2.8921023359288096,19.795454545454547,4.117908787541713,0.9090909090909091,0.9318181818181818,0.0,44,Dificil
SistemaNacionalGarantiaJuvenilH,4.0431266846361185,2.964959568733154,0.0,15.36388140161725,6.738544474393531,0.5390835579514824,2.964959568733154,15.36388140161725,18.059299191374663,25.336927223719677,0.5390835579514824,2.1563342318059298,0.0,0.0,0.0,0.8086253369272237,0.0,0.5390835579514824,0.0,95.14824797843666,0.2695417789757412,0.5390835579514824,0.0,2.964959568733154,27.642857142857142,5.1347708894878705,0.8571428571428571,0.8571428571428571,0.0,14,Dificil
CobrarParoEnExtranjeroH,1.749271137026239,1.1661807580174928,2.623906705539359,11.078717201166182,2.9154518950437316,0.8746355685131195,1.4577259475218658,13.411078717201166,18.658892128279884,26.82215743440233,0.8746355685131195,2.623906705539359,0.0,0.2915451895043732,3.206997084548105,0.0,0.0,0.0,0.0,88.33819241982508,0.5830903790087464,0.0,0.0,4.373177842565598,38.55555555555556,4.868804664723032,1.6666666666666667,1.0,0.0,9,Dificil
TramitesHaciendaH,0.0,0.0,0.0,13.157894736842104,5.2631578947368425,0.0,5.2631578947368425,15.789473684210526,13.157894736842104,31.57894736842105,2.6315789473684212,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6315789473684,2.6315789473684212,0.0,0.0,7.894736842105263,38.333333333333336,6.0,0.3333333333333333,0.3333333333333333,0.0,3,Dificil
CambioDomicilioINEMH,2.4,0.8,1.6,11.2,3.2,0.0,0.0,12.0,20.8,24.8,0.0,3.2,0.0,0.0,3.2,0.8,0.0,0.0,0.0,101.6,0.0,1.6,0.0,1.6,35.5,5.552,1.0,0.75,0.0,4,Dificil
TramitesExtranjeriaEnEspañaH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76271186440678,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,5,Dificil
DARDEH,0.0,0.0,2.73972602739726,2.73972602739726,2.73972602739726,0.0,0.0,6.8493150684931505,10.95890410958904,39.726027397260275,6.8493150684931505,10.95890410958904,0.0,0.0,2.73972602739726,2.73972602739726,0.0,0.0,0.0,123.28767123287672,0.0,1.36986301369863,0.0,1.36986301369863,28.0,7.890410958904109,0.25,0.5,0.0,4,Dificil
AyudasEmigrantesRetornadosH,0.7692307692307693,2.051282051282051,0.0,8.205128205128204,1.2820512820512822,0.0,2.5641025641025643,16.153846153846153,17.17948717948718,24.871794871794872,1.794871794871795,2.5641025641025643,0.0,0.0,0.5128205128205128,0.0,0.0,0.5128205128205128,0.0,84.1025641025641,0.7692307692307693,1.5384615384615385,0.0,2.3076923076923075,24.125,4.9051282051282055,1.0,1.0,0.0,16,Dificil
SubsidioMayores45H,1.7208413001912046,1.147227533460803,0.19120458891013384,12.237093690248566,3.0592734225621414,0.19120458891013384,3.2504780114722753,17.208413001912046,17.97323135755258,23.709369024856596,1.147227533460803,0.9560229445506692,0.0,0.19120458891013384,0.7648183556405354,0.19120458891013384,0.0,0.7648183556405354,0.0,92.35181644359464,0.5736137667304015,1.147227533460803,0.0,2.8680688336520075,23.125,4.850860420650096,1.0833333333333333,0.875,0.0,24,Dificil
CitaPreviaRenovarDNIPasaporteH,0.38910505836575876,2.3346303501945527,3.11284046692607,14.007782101167315,5.447470817120623,1.1673151750972763,0.38910505836575876,12.45136186770428,14.785992217898833,24.90272373540856,1.9455252918287937,1.1673151750972763,0.0,0.38910505836575876,0.0,1.1673151750972763,0.0,1.1673151750972763,0.0,80.93385214007782,0.0,1.556420233463035,0.0,1.1673151750972763,15.866666666666667,4.159533073929961,0.4666666666666667,0.9333333333333333,0.0,15,Dificil
CompromisoActividadH,3.6144578313253013,1.2048192771084338,0.0,12.048192771084338,4.819277108433735,0.6024096385542169,1.2048192771084338,14.457831325301205,18.072289156626507,27.10843373493976,0.6024096385542169,1.8072289156626506,0.0,0.6024096385542169,0.0,0.0,0.0,0.6024096385542169,0.0,90.36144578313252,1.2048192771084338,0.6024096385542169,0.0,0.6024096385542169,34.6,5.63855421686747,2.8,1.0,0.0,5,Dificil
PrestacionDesempleoH,3.9711191335740073,1.8050541516245486,0.18050541516245489,15.16245487364621,4.512635379061372,0.36101083032490977,4.332129963898917,13.71841155234657,17.509025270758123,23.28519855595668,0.7220216606498195,2.1660649819494586,0.0,0.36101083032490977,0.7220216606498195,0.0,0.0,0.18050541516245489,0.0,93.32129963898917,0.18050541516245489,0.5415162454873647,0.0,4.332129963898917,26.09090909090909,5.055956678700361,0.9545454545454546,1.0,0.0,22,Dificil
ConvenioColectivoH,2.5641025641025643,0.0,0.0,14.52991452991453,5.128205128205129,0.0,2.5641025641025643,16.23931623931624,13.675213675213675,25.641025641025642,0.8547008547008547,5.982905982905983,0.0,0.8547008547008547,0.0,0.0,0.0,0.0,0.0,141.02564102564102,0.8547008547008547,0.8547008547008547,0.0,0.8547008547008547,22.25,5.965811965811966,0.375,0.75,0.0,8,Dificil
